Plant_code,Supplier,Material_user_country,Item_weight_kg,One_Year_forecast_qty,12_month_forecast_spend,Price_per_unit_in_JPY
7876 - TSA,AB Linde Maskiner,7876 - TSA,0.357,485,160579.0916,315.6248768
7876 - TSA,Gnotec AB,7876 - TSA,0.013,1539,12879.92714,8.015452742
7876 - TSA,Gnotec AB,7876 - TSA,0.052,0,0,27.06857811
7876 - TSA,Gnotec AB,7876 - TSA,0.19,9859,767615.6575,73.97868678
7876 - TSA,Gnotec AB,7876 - TSA,0.034,0,0,14.8482977
7876 - TSA,Gnotec AB,7876 - TSA,0.033,329,6439.963568,18.9217245
7876 - TSA,Gnotec AB,7876 - TSA,0.055,1341,35699.79804,25.75456947
7876 - TSA,Gnotec AB,7876 - TSA,0.055,332,8819.950104,26.54297465
7876 - TSA,Gnotec AB,7876 - TSA,0.031,1357,25199.85744,18.39612105
7876 - TSA,Gnotec AB,7876 - TSA,0.04,12437,271178.4659,20.76133661
7876 - TSA,Gnotec AB,7876 - TSA,0.059,808,24779.85982,29.43379367
7876 - TSA,Gnotec AB,7876 - TSA,0.059,0,0,25.6231686
8417 - TMBP,Gnotec AB,8417 - TMBP,0.013,0,0,8.015452742
8417 - TMBP,Gnotec AB,8417 - TMBP,0.052,24945,710075.983,27.06857811
8417 - TMBP,Gnotec AB,8417 - TMBP,0.05,588,16099.90892,26.41157379
8417 - TMBP,Gnotec AB,8417 - TMBP,0.078,3950,207198.8278,50.06372942
8417 - TMBP,Gnotec AB,8417 - TMBP,0.039,29650,692856.0804,22.20674612
8417 - TMBP,Gnotec AB,8417 - TMBP,0.138,128,14839.91605,111.0337306
8417 - TMBP,Gnotec AB,8417 - TMBP,0.125,141,16799.90496,114.7129548
8417 - TMBP,Gnotec AB,8417 - TMBP,0.19,0,0,58.21058303
8417 - TMBP,Gnotec AB,8417 - TMBP,0.034,0,0,14.8482977
8417 - TMBP,Gnotec AB,8417 - TMBP,0.033,6351,125719.2888,18.9217245
8417 - TMBP,Gnotec AB,8417 - TMBP,0.055,4420,118999.3268,25.75456947
8417 - TMBP,Gnotec AB,8417 - TMBP,0.055,0,0,26.41157379
8417 - TMBP,Gnotec AB,8417 - TMBP,0.031,4013,77139.56361,18.39612105
8417 - TMBP,Gnotec AB,8417 - TMBP,0.026,8305,166039.0607,19.05312537
8417 - TMBP,Gnotec AB,8417 - TMBP,0.04,0,0,20.76133661
8417 - TMBP,Gnotec AB,8417 - TMBP,0.059,0,0,29.43379367
8417 - TMBP,Gnotec AB,8417 - TMBP,0.06,9683,303378.2837,29.82799627
8417 - TMBP,Gnotec AB,8417 - TMBP,0.059,0,0,25.6231686
8417 - TMBP,Gnotec AB,8417 - TMBP,0.054,4061,617256.5081,144.5409511
8417 - TMBP,Gnotec AB,8417 - TMBP,0.07,453,18199.89704,39.42025939
8431 - UDS(P) LTD,Gnotec AB,8431 - UDS(P) LTD,0.055,0,0,21.41834093
8431 - UDS(P) LTD,Gnotec AB,8431 - UDS(P) LTD,0.19,0,0,73.97868678
7876 - TSA,Shiloh Industries AB,7876 - TSA,0.006,4642,27159.84635,5.650237179
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.02,423,3919.977824,8.915348935
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.475,1092,582396.7053,506.8059971
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.116,0,0,48.26222357
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.034,54,5739.967528,103.0530097
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,9.135,598,2222487.427,3530.302679
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.026,0,0,67.74261199
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.49,0,0,199.8231555
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,10.16,576,3689679.127,6084.164051
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.249,0,0,156.4047042
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.086,0,0,225.7619069
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.313,0,0,163.2140651
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.301,0,0,135.5905234
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.304,235,79939.54777,324.9188389
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.267,1180,322838.1737,260.2299095
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.301,211,47599.73072,215.1266678
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.256,1204,216438.7756,171.3572185
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.529,708,135799.2318,182.273256
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.204,0,0,381.6752139
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.49,793,178778.9886,214.4948714
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.192,1546,623696.4717,383.219605
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.16,633,67619.61747,101.9298162
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,0.28,781,142519.1937,173.357907
8417 - TMBP,Volvo Lastvagnar AB,8417 - TMBP,1.391,1444,564056.809,371.180374
7876 - TSA,Profilgruppen Extrusions AB,7876 - TSA,0.29,0,0,1944.732796
7876 - TSA,Profilgruppen Extrusions AB,7876 - TSA,0.16,0,0,1971.012969
7876 - TSA,Profilgruppen Extrusions AB,7876 - TSA,0.29,0,0,1944.732796
7876 - TSA,Beslag & Metall AB,7876 - TSA,0.064,7126,1821389.696,242.8287978
8431 - UDS(P) LTD,Beslag & Metall AB,8431 - UDS(P) LTD,0.064,0,0,242.8287978
8431 - UDS(P) LTD,"Sönnergrens Verkstäder, AB",8431 - UDS(P) LTD,0.032,0,0,122.2028041
8417 - TMBP,Press Kogyo Sweden AB,8417 - TMBP,6.45,0,0,1950.383034
8431 - UDS(P) LTD,Press Kogyo Sweden AB,8431 - UDS(P) LTD,6.45,0,0,1853.934799
8431 - UDS(P) LTD,Press Kogyo Sweden AB,8431 - UDS(P) LTD,6.45,0,0,1950.383034
8417 - TMBP,UD Trucks Corporation,8417 - TMBP,0.34,0,0,76.8534749
8417 - TMBP,UD Trucks Corporation,8417 - TMBP,0.43,0,0,265.6934418
8417 - TMBP,UD Trucks Corporation,8417 - TMBP,0.45,0,0,362.3092388
8417 - TMBP,UD Trucks Corporation,8417 - TMBP,0.496,0,0,261.3018146
8417 - TMBP,Abotechno Co Ltd,8417 - TMBP,0.115,0,0,61.19
8417 - TMBP,Abotechno Co Ltd,8417 - TMBP,0.115,0,0,61.19
8431 - UDS(P) LTD,Abotechno Co Ltd,8431 - UDS(P) LTD,3.2,0,0,14913.96576
8417 - TMBP,Alpha Corporation,8417 - TMBP,0.019,3139,156939.1122,47.20999172
8417 - TMBP,Alpha Corporation,8417 - TMBP,0.018,3146,157079.1114,47.20999172
7876 - TSA,Malmar BVBA,7876 - TSA,1.236,0,0,1733.809558
8431 - UDS(P) LTD,Malmar BVBA,8431 - UDS(P) LTD,1.236,0,0,1751.094469
8417 - TMBP,Hitachi High-Technologies Corp.,8417 - TMBP,0.34,0,0,310
8417 - TMBP,Muro Corporation,8417 - TMBP,0.068,0,0,42.81836458
8417 - TMBP,Muro Corporation,8417 - TMBP,0.233,0,0,170.1755516
8417 - TMBP,Muro Corporation,8417 - TMBP,0.071,0,0,93.32207666
8417 - TMBP,HI-LEX Corporation,8417 - TMBP,0.018,213,8259.953272,37.51
8417 - TMBP,Ohkuma Co Ltd,8417 - TMBP,0.12,0,0,132.09
7876 - TSA,Tazm Technology Co Ltd,7876 - TSA,0.045,0,0,5407
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.05,725,59359.66419,78.29
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.168,3017,315698.2141,100
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.155,0,0,97.51
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.076,0,0,93.76
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.076,0,0,93.76
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.155,0,0,121.62
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.053,0,0,37.78
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.053,0,0,37.78
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.11,0,0,79.1
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.11,0,0,79.1
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.155,0,0,97.51
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.13,0,0,189.03
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.12,0,0,151.96
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.09,0,0,97.57
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.14,3067,346918.0374,108.1
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.14,3104,351258.0129,108.1
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.014,1115,129639.2666,111.27
8417 - TMBP,Tazm Technology Co Ltd,8417 - TMBP,0.065,0,0,109.98
8431 - UDS(P) LTD,ZF Steering Gear (India) Limited,8431 - UDS(P) LTD,10,0,0,1720.419931
8431 - UDS(P) LTD,ZF Steering Gear (India) Limited,8431 - UDS(P) LTD,10,0,0,4581.565011
7876 - TSA,JBM Auto Limited,7876 - TSA,0.21,544,86239.51213,150.4132294
7876 - TSA,JBM Auto Limited,7876 - TSA,7.661,507,1728570.221,3236.6292
7876 - TSA,JBM Auto Limited,7876 - TSA,0.035,702,43679.7529,59.28696635
8417 - TMBP,JBM Auto Limited,8417 - TMBP,1.628,416,503717.1504,1145.116776
8417 - TMBP,JBM Auto Limited,8417 - TMBP,0.475,1590,407397.6953,243.7353061
8417 - TMBP,JBM Auto Limited,8417 - TMBP,0.205,533,66359.62459,118.5739327
8417 - TMBP,JBM Auto Limited,8417 - TMBP,0.345,0,0,129.5530005
8417 - TMBP,JBM Auto Limited,8417 - TMBP,0.624,419,94499.4654,216.2876365
8417 - TMBP,JBM Auto Limited,8417 - TMBP,0.17,676,76439.56757,107.5948649
8417 - TMBP,JBM Auto Limited,8417 - TMBP,0.192,0,0,309.7987937
8417 - TMBP,JBM Auto Limited,8417 - TMBP,0.115,1190,343418.0572,273.3787893
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.155,0,0,230.5604247
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,1.628,0,0,1145.116776
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.475,0,0,243.7353061
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.205,0,0,118.5739327
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.345,0,0,129.5530005
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.624,0,0,216.2876365
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.21,0,0,150.4132294
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.17,0,0,107.5948649
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.115,0,0,273.3787893
8431 - UDS(P) LTD,JBM Auto Limited,8431 - UDS(P) LTD,0.035,0,0,59.28696635
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.771,0,0,236.2918466
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.339,0,0,92.76876864
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.31,0,0,48.99931934
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,4.176,0,0,1093.393837
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.54,0,0,252.7185525
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.043,0,0,34.39780298
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.082,0,0,77.2195577
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,2.546,0,0,813.0166432
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.776,0,0,236.2918466
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,2.735,0,0,733.796397
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.32,0,0,84.41501649
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.576,0,0,140.715094
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.387,0,0,90.34688251
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.11,0,0,70.19959791
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,2.546,0,0,813.0166432
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.117,0,0,1590.722889
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.239,0,0,2031.400865
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.183,0,0,179.0089747
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.21,0,0,1587.914905
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,1.126,0,0,15868.26811
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.206,0,0,1234.810927
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.438,0,0,930.8466683
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.155,0,0,126.3592762
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,1.285,0,0,494.2051693
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,1.567,0,0,533.9732415
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.27,0,0,184.1686451
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,1.36,0,0,456.2973864
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.15,0,0,72.97248203
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.922,0,0,270.268452
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.062,0,0,81.78253157
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.108,0,0,27.09704479
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,2.391,0,0,877.6353731
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.44,0,0,116.7419313
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.45,0,0,233.4838627
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.29,0,0,166.2326479
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.11,0,0,63.56573591
8417 - TMBP,"Thai-Swedish Assembly Co., Ltd",8417 - TMBP,0.086,0,0,52.12320145
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.346,0,0,519.6904196
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.413,0,0,519.6904196
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.22,0,0,0.109790678
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.635,0,0,1279.056016
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.174,0,0,2017.952669
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.652,0,0,949.239846
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.652,0,0,949.239846
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.595,0,0,610.8826196
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.195,0,0,327.9765581
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.775,0,0,5203.474239
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.3,0,0,236.5215563
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.436,0,0,9896.193317
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.561,0,0,1182.607782
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.561,0,0,1814.777341
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.663,0,0,8225.037121
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.286,0,0,636.7859349
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.13,0,0,3781.190965
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.336,0,0,8608.687095
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.121,0,0,570.9115278
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,0.074,0,0,1523.894617
8417 - TMBP,Volvo Group India Private Limited (Formerly Volvo India Private Ltd),8417 - TMBP,1.158,0,0,1813.331932
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.771,0,0,202.0148483
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.71,0,0,186.6441533
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.73,0,0,186.6441533
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.082,0,0,21.95813568
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.34,0,0,105.3990513
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.776,0,0,202.0148483
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.987,0,0,505.0371207
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.456,0,0,120.7697463
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.289,0,0,5997.864762
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.39,0,0,585.184316
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,1.567,0,0,396.3443491
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.27,0,0,115.2802123
8417 - TMBP,Volvo Group India Private Ltd Formerly Volvo India Private Ltd,8417 - TMBP,0.45,0,0,131.7488141
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,4,0,0,4043.590686
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,0.771,0,0,444.6522476
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,6.14,0,0,3170.754793
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,6.14,0,0,3170.754793
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,0.73,0,0,746.5766133
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,3.312,0,0,1701.755516
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,0.06,0,0,30.74138996
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,0.15,0,0,71.36394097
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,0.776,0,0,423.7920187
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,0.095,0,0,48.30789851
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,1.567,0,0,1045.207259
8417 - TMBP,Dongfeng Neng  DI (HANGZHOU) Motar,8417 - TMBP,0.27,0,0,394.1485355
7876 - TSA,TMBP Limited,7876 - TSA,0.082,0,0,59.66965823
7876 - TSA,TMBP Limited,7876 - TSA,0.456,0,0,164.9690551
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.37,0,0,142.7556253
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.216,0,0,221.5509704
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.096,0,0,48.37521188
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.298,0,0,145.3806368
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.366,0,0,263.3411534
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.075,0,0,42.13518455
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.247,0,0,113.0254951
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.05,0,0,33.22514553
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.081,0,0,52.51523002
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.608,0,0,468.0470501
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.728,0,0,414.7818167
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.601,0,0,506.7472196
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.728,0,0,588.3775771
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.35,0,0,355.4115567
8431 - UDS(P) LTD,VE Commercial Vehicles Ltd Eicher Trucks & Buses,8431 - UDS(P) LTD,0.054,0,0,30.0901318
7876 - TSA,UD TRUCKS INDIA PRIVATE LIMITED,7876 - TSA,0.495,0,0,15.0000657
7876 - TSA,UD TRUCKS INDIA PRIVATE LIMITED,7876 - TSA,1.4,0,0,15.0000657
8417 - TMBP,UD TRUCKS INDIA PRIVATE LIMITED,8417 - TMBP,0.64,0,0,15.0000657
8417 - TMBP,UD TRUCKS INDIA PRIVATE LIMITED,8417 - TMBP,0.35,0,0,15.0000657
8417 - TMBP,UD TRUCKS INDIA PRIVATE LIMITED,8417 - TMBP,0.085,0,0,15.0000657
8417 - TMBP,UD TRUCKS INDIA PRIVATE LIMITED,8417 - TMBP,0.225,0,0,15.0000657
8417 - TMBP,UD TRUCKS INDIA PRIVATE LIMITED,8417 - TMBP,0.445,0,0,15.0000657
8417 - TMBP,UD TRUCKS INDIA PRIVATE LIMITED,8417 - TMBP,0.8,0,0,15.0000657
8417 - TMBP,UD TRUCKS INDIA PRIVATE LIMITED,8417 - TMBP,0.19,0,0,15.0000657
8417 - TMBP,Tim Hapert B.V.,8417 - TMBP,0.122,7377,433717.5464,55.84355939
8431 - UDS(P) LTD,Tim Hapert B.V.,8431 - UDS(P) LTD,0.122,0,0,27.92177969
8431 - UDS(P) LTD,"Mitsubishi Electric Thai Auto-Parts Co., Ltd",8431 - UDS(P) LTD,0.45,0,0,3293.720353
8431 - UDS(P) LTD,"Mitsubishi Electric Thai Auto-Parts Co., Ltd",8431 - UDS(P) LTD,0.45,0,0,13943.41616
8431 - UDS(P) LTD,"Anhui Zhongding Rubber-Plastic Products Co.,Ltd.",8431 - UDS(P) LTD,0.544,0,0,335.4068434
8431 - UDS(P) LTD,"Anhui Zhongding Rubber-Plastic Products Co.,Ltd.",8431 - UDS(P) LTD,0.436,0,0,382.6858468
7876 - TSA,"Kongsberg Automotive Morse Shaghai Co,. LTD.",7876 - TSA,0.01,3043,339498.0794,106.0351563
8417 - TMBP,"Kongsberg Automotive Morse Shaghai Co,. LTD.",8417 - TMBP,0.01,2795,311498.2378,106.0351563
8431 - UDS(P) LTD,"Kongsberg Automotive Morse Shaghai Co,. LTD.",8431 - UDS(P) LTD,0.01,0,0,102.7804423
7876 - TSA,"Alliance Metal (Changzhou) Co., Ltd",7876 - TSA,1.548,1765,1630850.774,876.545872
7876 - TSA,"Alliance Metal (Changzhou) Co., Ltd",7876 - TSA,0.794,723,223998.7328,294.4659672
7876 - TSA,"Alliance Metal (Changzhou) Co., Ltd",7876 - TSA,7.317,26,97159.45036,3552.263386
7876 - TSA,"Alliance Metal (Changzhou) Co., Ltd",7876 - TSA,3.236,63,69299.60796,1057.782052
8417 - TMBP,"Alliance Metal (Changzhou) Co., Ltd",8417 - TMBP,1.43,1710,1543911.266,852.7350696
8417 - TMBP,"Alliance Metal (Changzhou) Co., Ltd",8417 - TMBP,0.235,8695,1801229.81,195.7967426
8417 - TMBP,"Alliance Metal (Changzhou) Co., Ltd",8417 - TMBP,4.3,0,0,1868.205839
8417 - TMBP,"Alliance Metal (Changzhou) Co., Ltd",8417 - TMBP,4.427,1400,2753504.423,1868.205839
8431 - UDS(P) LTD,"Alliance Metal (Changzhou) Co., Ltd",8431 - UDS(P) LTD,0.794,0,0,260.2039079
8431 - UDS(P) LTD,"Alliance Metal (Changzhou) Co., Ltd",8431 - UDS(P) LTD,0.235,0,0,185.5462465
8431 - UDS(P) LTD,"Alliance Metal (Changzhou) Co., Ltd",8431 - UDS(P) LTD,1.548,0,0,786.1012575
8431 - UDS(P) LTD,"Alliance Metal (Changzhou) Co., Ltd",8431 - UDS(P) LTD,1.43,0,0,766.3389354
8431 - UDS(P) LTD,"Alliance Metal (Changzhou) Co., Ltd",8431 - UDS(P) LTD,4.3,0,0,1381.166735
8431 - UDS(P) LTD,"Alliance Metal (Changzhou) Co., Ltd",8431 - UDS(P) LTD,4.427,0,0,1353.719065
8431 - UDS(P) LTD,"Alliance Metal (Changzhou) Co., Ltd",8431 - UDS(P) LTD,3.236,0,0,792.6886982
7876 - TSA,"Nelson (Changzhou) Tubing Co., Ltd",7876 - TSA,0.235,1322,1042294.104,746.5286125
7876 - TSA,"Nelson (Changzhou) Tubing Co., Ltd",7876 - TSA,0.214,1316,1036274.138,745.6721089
8417 - TMBP,"Nelson (Changzhou) Tubing Co., Ltd",8417 - TMBP,0.051,0,0,90.02835631
8417 - TMBP,"Nelson (Changzhou) Tubing Co., Ltd",8417 - TMBP,0.17,4924,610956.5437,117.5123057
